  Time                 , V(U2:OUT)            , V(V4:+) *5 + 0.8     
  0.000000000000e+000  ,-7.368212812810e-002  ,8.000000000000e-001  
  1.000000000000e-010  ,-7.368212812207e-002  ,8.000853086131e-001  
  2.000000000000e-010  ,-7.368212812183e-002  ,8.001706172251e-001  
  4.000015228987e-010  ,-7.368212811760e-002  ,8.003412357402e-001  
  8.000045686960e-010  ,-7.368212811388e-002  ,8.006824727061e-001  
  1.600010660291e-009  ,-7.368212810261e-002  ,8.013649461229e-001  
  3.200022843480e-009  ,-7.368212807918e-002  ,8.027298888376e-001  
  6.400047209859e-009  ,-7.368212819215e-002  ,8.054597413160e-001  
  1.280009594262e-008  ,-7.368212802801e-002  ,8.109191826669e-001  
  2.280026521981e-008  ,-7.368210247838e-002  ,8.194483199310e-001  
  3.280043449700e-008  ,-7.368195979238e-002  ,8.279748371848e-001  
  4.280060377419e-008  ,-7.368150105979e-002  ,8.364975857653e-001  
  5.280077305138e-008  ,-7.368038517999e-002  ,8.450154175175e-001  
  6.280094232857e-008  ,-7.367810427661e-002  ,8.535271849484e-001  
  7.280111160576e-008  ,-7.367396440885e-002  ,8.620317413823e-001  
  8.280128088295e-008  ,-7.366707402319e-002  ,8.705279411147e-001  
  9.280145016015e-008  ,-7.365633589620e-002  ,8.790146395670e-001  
  1.028016194373e-007  ,-7.364044478015e-002  ,8.874906934406e-001  
  1.128017887145e-007  ,-7.361788713177e-002  ,8.959549608708e-001  
  1.228019579917e-007  ,-7.358694511990e-002  ,9.044063015809e-001  
  1.328021272689e-007  ,-7.354570184785e-002  ,9.128435770355e-001  
  1.428022965461e-007  ,-7.349204929896e-002  ,9.212656505939e-001  
  1.528024658233e-007  ,-7.342369730405e-002  ,9.296713876638e-001  
  1.628026351005e-007  ,-7.333818411732e-002  ,9.380596558531e-001  
  1.728028043777e-007  ,-7.323288793744e-002  ,9.464293251235e-001  
  1.828029736549e-007  ,-7.310503902146e-002  ,9.547792679422e-001  
  1.928031429321e-007  ,-7.295173263969e-002  ,9.631083594336e-001  
  2.028033122092e-007  ,-7.276994237211e-002  ,9.714154775315e-001  
  2.128034814864e-007  ,-7.255653405089e-002  ,9.796995031297e-001  
  2.228036507636e-007  ,-7.230827954392e-002  ,9.879593202328e-001  
  2.328038200408e-007  ,-7.202187135445e-002  ,9.961938161070e-001  
  2.428039893180e-007  ,-7.169393677491e-002  ,1.004401881429e+000  
  2.528041585952e-007  ,-7.132105308188e-002  ,1.012582410438e+000  
  2.628043278724e-007  ,-7.089976155825e-002  ,1.020734301080e+000  
  2.728044971496e-007  ,-7.042658342240e-002  ,1.028856455161e+000  
  2.828046664268e-007  ,-6.989803369319e-002  ,1.036947778493e+000  
  2.928048357040e-007  ,-6.931063755205e-002  ,1.045007181040e+000  
  3.028050049812e-007  ,-6.866094420038e-002  ,1.053033577068e+000  
  3.128051742584e-007  ,-6.794554346730e-002  ,1.061025885289e+000  
  3.228053435355e-007  ,-6.716107961281e-002  ,1.068983029005e+000  
  3.328055128127e-007  ,-6.630426817044e-002  ,1.076903936260e+000  
  3.428056820899e-007  ,-6.537190957735e-002  ,1.084787539974e+000  
  3.528058513671e-007  ,-6.436090598294e-002  ,1.092632778097e+000  
  3.628060206443e-007  ,-6.326827462567e-002  ,1.100438593745e+000  
  3.728061899215e-007  ,-6.209116470532e-002  ,1.108203935346e+000  
  3.828063591987e-007  ,-6.082687006738e-002  ,1.115927756779e+000  
  3.928065284759e-007  ,-5.947284580887e-002  ,1.123609017519e+000  
  4.028066977531e-007  ,-5.802671998862e-002  ,1.131246682772e+000  
  4.128068670303e-007  ,-5.648630973996e-002  ,1.138839723619e+000  
  4.228070363075e-007  ,-5.484963172463e-002  ,1.146387117151e+000  
  4.328072055846e-007  ,-5.311491707215e-002  ,1.153887846609e+000  
  4.428073748618e-007  ,-5.128062049189e-002  ,1.161340901522e+000  
  4.528075441390e-007  ,-4.934543319179e-002  ,1.168745277840e+000  
  4.628077134162e-007  ,-4.730829026014e-002  ,1.176099978070e+000  
  4.728078826934e-007  ,-4.516838103073e-002  ,1.183404011413e+000  
  4.828080519706e-007  ,-4.292515418196e-002  ,1.190656393895e+000  
  4.928082212478e-007  ,-4.057832458160e-002  ,1.197856148500e+000  
  5.028083905250e-007  ,-3.812787575792e-002  ,1.205002305302e+000  
  5.128085598022e-007  ,-3.557406271753e-002  ,1.212093901595e+000  
  5.228087290794e-007  ,-3.291741081862e-002  ,1.219129982025e+000  
  5.328088983566e-007  ,-3.015871446483e-002  ,1.226109598714e+000  
  5.428090676337e-007  ,-2.729903163758e-002  ,1.233031811393e+000  
  5.528092369109e-007  ,-2.433967809488e-002  ,1.239895687525e+000  
  5.628094061881e-007  ,-2.128221762446e-002  ,1.246700302433e+000  
  5.728095754653e-007  ,-1.812845142715e-002  ,1.253444739423e+000  
  5.828097447425e-007  ,-1.488040417959e-002  ,1.260128089907e+000  
  5.928099140197e-007  ,-1.154030919811e-002  ,1.266749453528e+000  
  6.028100832969e-007  ,-8.110590735005e-003  ,1.273307938278e+000  
  6.128102525741e-007  ,-4.593845581016e-003  ,1.279802660621e+000  
  6.228104218513e-007  ,-9.928224250203e-004  ,1.286232745610e+000  
  6.328105911285e-007  ,2.689598790260e-003  ,1.292597327007e+000  
  6.428107604057e-007  ,6.450429251292e-003  ,1.298895547398e+000  
  6.528109296829e-007  ,1.028659292236e-002  ,1.305126558307e+000  
  6.628110989600e-007  ,1.419494921246e-002  ,1.311289520315e+000  
  6.728112682372e-007  ,1.817231419997e-002  ,1.317383603169e+000  
  6.828114375144e-007  ,2.221548225214e-002  ,1.323407985895e+000  
  6.928116067916e-007  ,2.632124564689e-002  ,1.329361856908e+000  
  7.028117760688e-007  ,3.048641375584e-002  ,1.335244414125e+000  
  7.128119453460e-007  ,3.470783029571e-002  ,1.341054865068e+000  
  7.228121146232e-007  ,3.898238921038e-002  ,1.346792426971e+000  
  7.328122839004e-007  ,4.330704884309e-002  ,1.352456326892e+000  
  7.428124531776e-007  ,4.767884424111e-002  ,1.358045801809e+000  
  7.528126224548e-007  ,5.209489777346e-002  ,1.363560098727e+000  
  7.628127917320e-007  ,5.655242794866e-002  ,1.368998474780e+000  
  7.728129610091e-007  ,6.104875663856e-002  ,1.374360197328e+000  
  7.828131302863e-007  ,6.558131452257e-002  ,1.379644544058e+000  
  7.928132995635e-007  ,7.014764505509e-002  ,1.384850803082e+000  
  8.028134688407e-007  ,7.474540715680e-002  ,1.389978273030e+000  
  8.128136381179e-007  ,7.937237660740e-002  ,1.395026263147e+000  
  8.228138073951e-007  ,8.402644612573e-002  ,1.399994093387e+000  
  8.328139766723e-007  ,8.870562472065e-002  ,1.404881094498e+000  
  8.428141459495e-007  ,9.340803602688e-002  ,1.409686608123e+000  
  8.528143152267e-007  ,9.813191594702e-002  ,1.414409986879e+000  
  8.628144845039e-007  ,1.028756096698e-001  ,1.419050594448e+000  
  8.728146537811e-007  ,1.076375683420e-001  ,1.423607805663e+000  
  8.828148230582e-007  ,1.124163449429e-001  ,1.428081006594e+000  
  8.928149923354e-007  ,1.172105904335e-001  ,1.432469594626e+000  
  9.028151616126e-007  ,1.220190492746e-001  ,1.436772978544e+000  
  9.128153308898e-007  ,1.268405548570e-001  ,1.440990578610e+000  
  9.228155001670e-007  ,1.316740251036e-001  ,1.445121826644e+000  
  9.328156694442e-007  ,1.365184577028e-001  ,1.449166166099e+000  
  9.428158387214e-007  ,1.413729257872e-001  ,1.453123052135e+000  
  9.528160079986e-007  ,1.462365731178e-001  ,1.456991951695e+000  
  9.628161772758e-007  ,1.511086100757e-001  ,1.460772343573e+000  
  9.728163465530e-007  ,1.559883090235e-001  ,1.464463718489e+000  
  9.828165158302e-007  ,1.608750005423e-001  ,1.468065579152e+000  
  9.928166851074e-007  ,1.657680691796e-001  ,1.471577440333e+000  
  1.002816854385e-006  ,1.706669499037e-001  ,1.474998828927e+000  
  1.012817023662e-006  ,1.755711243272e-001  ,1.478329284014e+000  
  1.022817192939e-006  ,1.804801174745e-001  ,1.481568356929e+000  
  1.032817362216e-006  ,1.853934943590e-001  ,1.484715611314e+000  
  1.042817531493e-006  ,1.903108571064e-001  ,1.487770623182e+000  
  1.052817700770e-006  ,1.952318420405e-001  ,1.490732980973e+000  
  1.062817870048e-006  ,2.001561169160e-001  ,1.493602285607e+000  
  1.072818039325e-006  ,2.050833785700e-001  ,1.496378150543e+000  
  1.082818208602e-006  ,2.100133505030e-001  ,1.499060201825e+000  
  1.092818377879e-006  ,2.149457806885e-001  ,1.501648078136e+000  
  1.102818547156e-006  ,2.198801566202e-001  ,1.504141430847e+000  
  1.112818716434e-006  ,2.248173685396e-001  ,1.506539924062e+000  
  1.122818885711e-006  ,2.297553615601e-001  ,1.508843234665e+000  
  1.132819054988e-006  ,2.346956626768e-001  ,1.511051052360e+000  
  1.142819224265e-006  ,2.396375248609e-001  ,1.513163079719e+000  
  1.152819393542e-006  ,2.445803741773e-001  ,1.515179032217e+000  
  1.162819562820e-006  ,2.495246242186e-001  ,1.517098638272e+000  
  1.172819732097e-006  ,2.544701132541e-001  ,1.518921639280e+000  
  1.182819901374e-006  ,2.594163463536e-001  ,1.520647789653e+000  
  1.192820070651e-006  ,2.643636120318e-001  ,1.522276856851e+000  
  1.202820239928e-006  ,2.693115894686e-001  ,1.523808621411e+000  
  1.212820409206e-006  ,2.742606137787e-001  ,1.525242876980e+000  
  1.222820578483e-006  ,2.792102603600e-001  ,1.526579430338e+000  
  1.232820747760e-006  ,2.841600359955e-001  ,1.527818101431e+000  
  1.242820917037e-006  ,2.891107307446e-001  ,1.528958723388e+000  
  1.252821086314e-006  ,2.940620941300e-001  ,1.530001142550e+000  
  1.262821255592e-006  ,2.990136707646e-001  ,1.530945218485e+000  
  1.272821424869e-006  ,3.039657026564e-001  ,1.531790824010e+000  
  1.282821594146e-006  ,3.089178603487e-001  ,1.532537845209e+000  
  1.292821763423e-006  ,3.138703001756e-001  ,1.533186181445e+000  
  1.302821932700e-006  ,3.188237816134e-001  ,1.533735745377e+000  
  1.312822101977e-006  ,3.237767884931e-001  ,1.534186462969e+000  
  1.322822271255e-006  ,3.287302373698e-001  ,1.534538273503e+000  
  1.332822440532e-006  ,3.336837919329e-001  ,1.534791129582e+000  
  1.342822609809e-006  ,3.386379391953e-001  ,1.534944997145e+000  
  1.352822779086e-006  ,3.435919689605e-001  ,1.534999855461e+000  
  1.362822948363e-006  ,3.485459992326e-001  ,1.534955697142e+000  
  1.372823117641e-006  ,3.535003103742e-001  ,1.534812528135e+000  
  1.382823286918e-006  ,3.584550427828e-001  ,1.534570367728e+000  
  1.392823456195e-006  ,3.634095831163e-001  ,1.534229248544e+000  
  1.402823625472e-006  ,3.683641814137e-001  ,1.533789216537e+000  
  1.412823794749e-006  ,3.733189082958e-001  ,1.533250330987e+000  
  1.422823964027e-006  ,3.782740221918e-001  ,1.532612664491e+000  
  1.432824133304e-006  ,3.832289438782e-001  ,1.531876302952e+000  
  1.442824302581e-006  ,3.881840251553e-001  ,1.531041345572e+000  
  1.452824471858e-006  ,3.931389685128e-001  ,1.530107904832e+000  
  1.462824641135e-006  ,3.980939534601e-001  ,1.529076106483e+000  
  1.472824810413e-006  ,4.030495217600e-001  ,1.527946089524e+000  
  1.482824979690e-006  ,4.080046308700e-001  ,1.526718006188e+000  
  1.492825148967e-006  ,4.129598663876e-001  ,1.525392021918e+000  
  1.502825318244e-006  ,4.179151228631e-001  ,1.523968315346e+000  
  1.512825487521e-006  ,4.228706824461e-001  ,1.522447078269e+000  
  1.522825656798e-006  ,4.278260748223e-001  ,1.520828515622e+000  
  1.532825826076e-006  ,4.327813502760e-001  ,1.519112845453e+000  
  1.542825995353e-006  ,4.377367966663e-001  ,1.517300298890e+000  
  1.552826164630e-006  ,4.426924385244e-001  ,1.515391120114e+000  
  1.562826333907e-006  ,4.476479311519e-001  ,1.513385566323e+000  
  1.572826503184e-006  ,4.526035227798e-001  ,1.511283907699e+000  
  1.582826672462e-006  ,4.575588406617e-001  ,1.509086427368e+000  
  1.592826841739e-006  ,4.625143769496e-001  ,1.506793421368e+000  
  1.602827011016e-006  ,4.674702301878e-001  ,1.504405198606e+000  
  1.612827180293e-006  ,4.724257999835e-001  ,1.501922080813e+000  
  1.622827349570e-006  ,4.773812503498e-001  ,1.499344402508e+000  
  1.632827518848e-006  ,4.823368503523e-001  ,1.496672510945e+000  
  1.642827688125e-006  ,4.872927216232e-001  ,1.493906766074e+000  
  1.652827857402e-006  ,4.922483499343e-001  ,1.491047540485e+000  
  1.662828026679e-006  ,4.972039085405e-001  ,1.488095219363e+000  
  1.672828195956e-006  ,5.021595635213e-001  ,1.485050200436e+000  
  1.682828365234e-006  ,5.071154555225e-001  ,1.481912893917e+000  
  1.692828534511e-006  ,5.120711364943e-001  ,1.478683722453e+000  
  1.702828703788e-006  ,5.170269488116e-001  ,1.475363121068e+000  
  1.712828873065e-006  ,5.219824705487e-001  ,1.471951537101e+000  
  1.722829042342e-006  ,5.269382029074e-001  ,1.468449430149e+000  
  1.732829211619e-006  ,5.318942392630e-001  ,1.464857272004e+000  
  1.742829380897e-006  ,5.368499975947e-001  ,1.461175546589e+000  
  1.752829550174e-006  ,5.418056333983e-001  ,1.457404749892e+000  
  1.762829719451e-006  ,5.467614181300e-001  ,1.453545389904e+000  
  1.772829888728e-006  ,5.517174644256e-001  ,1.449597986543e+000  
  1.782830058005e-006  ,5.566732765870e-001  ,1.445563071590e+000  
  1.792830227283e-006  ,5.616290175522e-001  ,1.441441188614e+000  
  1.802830396560e-006  ,5.665848580780e-001  ,1.437232892903e+000  
  1.812830565837e-006  ,5.715409294480e-001  ,1.432938751381e+000  
  1.822830735114e-006  ,5.764967998067e-001  ,1.428559342542e+000  
  1.832830904391e-006  ,5.814527994287e-001  ,1.424095256365e+000  
  1.842831073669e-006  ,5.864085191641e-001  ,1.419547094235e+000  
  1.852831242946e-006  ,5.913644483247e-001  ,1.414915468865e+000  
  1.862831412223e-006  ,5.963206802534e-001  ,1.410201004212e+000  
  1.872831581500e-006  ,6.012766431698e-001  ,1.405404335391e+000  
  1.882831750777e-006  ,6.062324931503e-001  ,1.400526108595e+000  
  1.892831920055e-006  ,6.111884914415e-001  ,1.395566981000e+000  
  1.902832089332e-006  ,6.161447544192e-001  ,1.390527620682e+000  
  1.912832258609e-006  ,6.211007901154e-001  ,1.385408706528e+000  
  1.922832427886e-006  ,6.260567666268e-001  ,1.380210928140e+000  
  1.932832597163e-006  ,6.310128414941e-001  ,1.374934985744e+000  
  1.942832766441e-006  ,6.359691545285e-001  ,1.369581590097e+000  
  1.952832935718e-006  ,6.409252707228e-001  ,1.364151462389e+000  
  1.962833104995e-006  ,6.458815249060e-001  ,1.358645334150e+000  
  1.972833274272e-006  ,6.508377781438e-001  ,1.353063947145e+000  
  1.982833443549e-006  ,6.557936963477e-001  ,1.347408053279e+000  
  1.992833612826e-006  ,6.607502218904e-001  ,1.341678414496e+000  
  2.002833782104e-006  ,6.657061864097e-001  ,1.335875802672e+000  
  2.012833951381e-006  ,6.706626302539e-001  ,1.330000999514e+000  
  2.022834120658e-006  ,6.756189410735e-001  ,1.324054796457e+000  
  2.032834289935e-006  ,6.805752772283e-001  ,1.318037994551e+000  
  2.042834459212e-006  ,6.855316040023e-001  ,1.311951404361e+000  
  2.052834628490e-006  ,6.904879853550e-001  ,1.305795845849e+000  
  2.062834797767e-006  ,6.954447226707e-001  ,1.299572148272e+000  
  2.072834967044e-006  ,7.004011574798e-001  ,1.293281150064e+000  
  2.082835136321e-006  ,7.053574439468e-001  ,1.286923698727e+000  
  2.092835305598e-006  ,7.103139338871e-001  ,1.280500650716e+000  
  2.102835474876e-006  ,7.152707361455e-001  ,1.274012871319e+000  
  2.112835644153e-006  ,7.202272833044e-001  ,1.267461234550e+000  
  2.122835813430e-006  ,7.251837499258e-001  ,1.260846623022e+000  
  2.132835982707e-006  ,7.301403558558e-001  ,1.254169927831e+000  
  2.142836151984e-006  ,7.350972439213e-001  ,1.247432048441e+000  
  2.152836321262e-006  ,7.400539104591e-001  ,1.240633892553e+000  
  2.162836490539e-006  ,7.450105536911e-001  ,1.233776375993e+000  
  2.172836659816e-006  ,7.499672822456e-001  ,1.226860422581e+000  
  2.182836829093e-006  ,7.549240566276e-001  ,1.219886964010e+000  
  2.192836998370e-006  ,7.598811502498e-001  ,1.212856939722e+000  
  2.202837167647e-006  ,7.648380572255e-001  ,1.205771296775e+000  
  2.212837336925e-006  ,7.697946974040e-001  ,1.198630989724e+000  
  2.222837506202e-006  ,7.747516698521e-001  ,1.191436980487e+000  
  2.232837675479e-006  ,7.797087811265e-001  ,1.184190238214e+000  
  2.242837844756e-006  ,7.846659327457e-001  ,1.176891739162e+000  
  2.252838014033e-006  ,7.896226940704e-001  ,1.169542466560e+000  
  2.262838183311e-006  ,7.945798880832e-001  ,1.162143410475e+000  
  2.272838352588e-006  ,7.995370809777e-001  ,1.154695567685e+000  
  2.282838521865e-006  ,8.044943437084e-001  ,1.147199941535e+000  
  2.292838691142e-006  ,8.094512997881e-001  ,1.139657541811e+000  
  2.302838860419e-006  ,8.144086317639e-001  ,1.132069384599e+000  
  2.312839029697e-006  ,8.193659421323e-001  ,1.124436492148e+000  
  2.322839198974e-006  ,8.243233322117e-001  ,1.116759892737e+000  
  2.332839368251e-006  ,8.292806973078e-001  ,1.109040620529e+000  
  2.342839537528e-006  ,8.342381868517e-001  ,1.101279715439e+000  
  2.352839706805e-006  ,8.391952067047e-001  ,1.093478222989e+000  
  2.362839876083e-006  ,8.441530247568e-001  ,1.085637194168e+000  
  2.372840045360e-006  ,8.491101152575e-001  ,1.077757685293e+000  
  2.382840214637e-006  ,8.540678357731e-001  ,1.069840757864e+000  
  2.392840383914e-006  ,8.590253859295e-001  ,1.061887478423e+000  
  2.402840553191e-006  ,8.639829718602e-001  ,1.053898918407e+000  
  2.412840722468e-006  ,8.689405464210e-001  ,1.045876154007e+000  
  2.422840891746e-006  ,8.738985656517e-001  ,1.037820266024e+000  
  2.432841061023e-006  ,8.788562489178e-001  ,1.029732339717e+000  
  2.442841230300e-006  ,8.838137876037e-001  ,1.021613464665e+000  
  2.452841399577e-006  ,8.887715404839e-001  ,1.013464734614e+000  
  2.462841568854e-006  ,8.937295444990e-001  ,1.005287247333e+000  
  2.472841738132e-006  ,8.986875547351e-001  ,9.970821044641e-001  
  2.482841907409e-006  ,9.036451530136e-001  ,9.888504113767e-001  
  2.492842076686e-006  ,9.086032052171e-001  ,9.805932770157e-001  
  2.502842245963e-006  ,9.135612493853e-001  ,9.723118137535e-001  
  2.512842415240e-006  ,9.185193691652e-001  ,9.640071372403e-001  
  2.522842584518e-006  ,9.234771614194e-001  ,9.556803662533e-001  
  2.532842753795e-006  ,9.284353474727e-001  ,9.473326225463e-001  
  2.542842923072e-006  ,9.333935026312e-001  ,9.389650306984e-001  
  2.552843092349e-006  ,9.383517385483e-001  ,9.305787179626e-001  
  2.562843261626e-006  ,9.433099436299e-001  ,9.221748141139e-001  
  2.572843430904e-006  ,9.482682740448e-001  ,9.137544512972e-001  
  2.582843600181e-006  ,9.532261058225e-001  ,9.053187638746e-001  
  2.592843769458e-006  ,9.581847683168e-001  ,8.968688882728e-001  
  2.602843938735e-006  ,9.631426618424e-001  ,8.884059628296e-001  
  2.612844108012e-006  ,9.681012084462e-001  ,8.799311276411e-001  
  2.622844277290e-006  ,9.730595694648e-001  ,8.714455244078e-001  
  2.632844446567e-006  ,9.780179603385e-001  ,8.629502962808e-001  
  2.642844615844e-006  ,9.829763334358e-001  ,8.544465877078e-001  
  2.652844785121e-006  ,9.879351470821e-001  ,8.459355442790e-001  
  2.662844954398e-006  ,9.928936158920e-001  ,8.374183125727e-001  
  2.672845123675e-006  ,9.978519258091e-001  ,8.288960400008e-001  
  2.682845292953e-006  ,1.002810449365e+000  ,8.203698746544e-001  
  2.692845462230e-006  ,1.007769213896e+000  ,8.118409651491e-001  
  2.702845631507e-006  ,1.012727977941e+000  ,8.033104604699e-001  
  2.712845800784e-006  ,1.017686313272e+000  ,7.947795098169e-001  
  2.722845970061e-006  ,1.022645101515e+000  ,7.862492624503e-001  
  2.732846139339e-006  ,1.027603867896e+000  ,7.777208675355e-001  
  2.742846308616e-006  ,1.032562705254e+000  ,7.691954739882e-001  
  2.752846477893e-006  ,1.037521193913e+000  ,7.606742303201e-001  
  2.762846647170e-006  ,1.042480078158e+000  ,7.521582844835e-001  
  2.772846816447e-006  ,1.047438913574e+000  ,7.436487837173e-001  
  2.782846985725e-006  ,1.052397822690e+000  ,7.351468743918e-001  
  2.792847155002e-006  ,1.057356688769e+000  ,7.266537018549e-001  
  2.802847324279e-006  ,1.062315335261e+000  ,7.181704102774e-001  
  2.812847493556e-006  ,1.067274194936e+000  ,7.096981424989e-001  
  2.822847662833e-006  ,1.072233368774e+000  ,7.012380398741e-001  
  2.832847832111e-006  ,1.077192268273e+000  ,6.927912421187e-001  
  2.842848001388e-006  ,1.082151114877e+000  ,6.843588871560e-001  
  2.852848170665e-006  ,1.087109964720e+000  ,6.759421109637e-001  
  2.862848339942e-006  ,1.092069233979e+000  ,6.675420474208e-001  
  2.872848509219e-006  ,1.097028143043e+000  ,6.591598281548e-001  
  2.882848678496e-006  ,1.101987129358e+000  ,6.507965823891e-001  
  2.892848847774e-006  ,1.106946081044e+000  ,6.424534367914e-001  
  2.902849017051e-006  ,1.111905361991e+000  ,6.341315153213e-001  
  2.912849186328e-006  ,1.116864363929e+000  ,6.258319390792e-001  
  2.922849355605e-006  ,1.121823554709e+000  ,6.175558261555e-001  
  2.932849524882e-006  ,1.126782717847e+000  ,6.093042914792e-001  
  2.942849694160e-006  ,1.131741534705e+000  ,6.010784466687e-001  
  2.952849863437e-006  ,1.136700952377e+000  ,5.928793998812e-001  
  2.962850032714e-006  ,1.141659795915e+000  ,5.847082556641e-001  
  2.972850201991e-006  ,1.146619108635e+000  ,5.765661148054e-001  
  2.982850371268e-006  ,1.151578275566e+000  ,5.684540741863e-001  
  2.992850540546e-006  ,1.156537454382e+000  ,5.603732266328e-001  
  3.002850709823e-006  ,1.161496612878e+000  ,5.523246607686e-001  
  3.012850879100e-006  ,1.166455808613e+000  ,5.443094608689e-001  
  3.022851048377e-006  ,1.171415309543e+000  ,5.363287067134e-001  
  3.032851217654e-006  ,1.176374525676e+000  ,5.283834734418e-001  
  3.042851386932e-006  ,1.181333581303e+000  ,5.204748314084e-001  
  3.052851556209e-006  ,1.186292815684e+000  ,5.126038460381e-001  
  3.062851725486e-006  ,1.191252304176e+000  ,5.047715776828e-001  
  3.072851894763e-006  ,1.196211555139e+000  ,4.969790814786e-001  
  3.082852064040e-006  ,1.201170695552e+000  ,4.892274072035e-001  
  3.092852233317e-006  ,1.206129960946e+000  ,4.815175991364e-001  
  3.102852402595e-006  ,1.211089439866e+000  ,4.738506959158e-001  
  3.112852571872e-006  ,1.216048717642e+000  ,4.662277304004e-001  
  3.122852741149e-006  ,1.221008102624e+000  ,4.586497295298e-001  
  3.132852910426e-006  ,1.225967174036e+000  ,4.511177141860e-001  
  3.142853079703e-006  ,1.230926462363e+000  ,4.436326990560e-001  
  3.152853248981e-006  ,1.235886062719e+000  ,4.361956924952e-001  
  3.162853418258e-006  ,1.240845356376e+000  ,4.288076963913e-001  
  3.172853587535e-006  ,1.245804499665e+000  ,4.214697060296e-001  
  3.182853756812e-006  ,1.250763794433e+000  ,4.141827099587e-001  
  3.192853926089e-006  ,1.255723344242e+000  ,4.069476898576e-001  
  3.202854095367e-006  ,1.260682635022e+000  ,3.997656204031e-001  
  3.212854264644e-006  ,1.265641816150e+000  ,3.926374691387e-001  
  3.222854433921e-006  ,1.270601095733e+000  ,3.855641963444e-001  
  3.232854603198e-006  ,1.275560578882e+000  ,3.785467549068e-001  
  3.242854772475e-006  ,1.280519837825e+000  ,3.715860901915e-001  
  3.252854941753e-006  ,1.285479186637e+000  ,3.646831399151e-001  
  3.262855111030e-006  ,1.290438194912e+000  ,3.578388340192e-001  
  3.272855280307e-006  ,1.295397394525e+000  ,3.510540945449e-001  
  3.282855449584e-006  ,1.300356863586e+000  ,3.443298355089e-001  
  3.292855618861e-006  ,1.305315998154e+000  ,3.376669627801e-001  
  3.302855788138e-006  ,1.310274919284e+000  ,3.310663739576e-001  
  3.312855957416e-006  ,1.315233956483e+000  ,3.245289582499e-001  
  3.322856126693e-006  ,1.320193153179e+000  ,3.180555963551e-001  
  3.332856295970e-006  ,1.325152047335e+000  ,3.116471603419e-001  
  3.342856465247e-006  ,1.330110692428e+000  ,3.053045135328e-001  
  3.352856634524e-006  ,1.335069377273e+000  ,2.990285103872e-001  
  3.362856803802e-006  ,1.340028060466e+000  ,2.928199963864e-001  
  3.372856973079e-006  ,1.344986440948e+000  ,2.866798079201e-001  
  3.382857142356e-006  ,1.349944435873e+000  ,2.806087721730e-001  
  3.392857311633e-006  ,1.354902374255e+000  ,2.746077070142e-001  
  3.402857480910e-006  ,1.359859902541e+000  ,2.686774208864e-001  
  3.412857650188e-006  ,1.364817091548e+000  ,2.628187126972e-001  
  3.422857819465e-006  ,1.369773846653e+000  ,2.570323717114e-001  
  3.432857988742e-006  ,1.374730092130e+000  ,2.513191774450e-001  
  3.442858158019e-006  ,1.379685752348e+000  ,2.456798995596e-001  
  3.452858327296e-006  ,1.384640678410e+000  ,2.401152977593e-001  
  3.462858496574e-006  ,1.389594388652e+000  ,2.346261216879e-001  
  3.472858665851e-006  ,1.394547367631e+000  ,2.292131108283e-001  
  3.482858835128e-006  ,1.399498705569e+000  ,2.238769944024e-001  
  3.492859004405e-006  ,1.404448281502e+000  ,2.186184912736e-001  
  3.502859173682e-006  ,1.409396281405e+000  ,2.134383098491e-001  
  3.512859342960e-006  ,1.414341694802e+000  ,2.083371479849e-001  
  3.522859512237e-006  ,1.419284168619e+000  ,2.033156928921e-001  
  3.532859681514e-006  ,1.424223749253e+000  ,1.983746210435e-001  
  3.542859850791e-006  ,1.429158472247e+000  ,1.935145980834e-001  
  3.552860020068e-006  ,1.434089181450e+000  ,1.887362787372e-001  
  3.562860189345e-006  ,1.439013254195e+000  ,1.840403067235e-001  
  3.572860358623e-006  ,1.443930632904e+000  ,1.794273146675e-001  
  3.582860527900e-006  ,1.448839391142e+000  ,1.748979240154e-001  
  3.592860697177e-006  ,1.453738363241e+000  ,1.704527449510e-001  
  3.602860866454e-006  ,1.458625397560e+000  ,1.660923763136e-001  
  3.612861035731e-006  ,1.463498234139e+000  ,1.618174055169e-001  
  3.622861205009e-006  ,1.468354213935e+000  ,1.576284084701e-001  
  3.632861374286e-006  ,1.473189641214e+000  ,1.535259495004e-001  
  3.642861543563e-006  ,1.478002066603e+000  ,1.495105812769e-001  
  3.652861712840e-006  ,1.482786836371e+000  ,1.455828447362e-001  
  3.662861882117e-006  ,1.487539228519e+000  ,1.417432690092e-001  
  3.672862051395e-006  ,1.492253888050e+000  ,1.379923713503e-001  
  3.682862220672e-006  ,1.496924792431e+000  ,1.343306570675e-001  
  3.692862389949e-006  ,1.501545232966e+000  ,1.307586194543e-001  
  3.702862559226e-006  ,1.506107807437e+000  ,1.272767397232e-001  
  3.712862728503e-006  ,1.510604434876e+000  ,1.238854869409e-001  
  3.722862897781e-006  ,1.515026384542e+000  ,1.205853179653e-001  
  3.732863067058e-006  ,1.519364328925e+000  ,1.173766773838e-001  
  3.742863236335e-006  ,1.523608410033e+000  ,1.142599974533e-001  
  3.752863405612e-006  ,1.527746542125e+000  ,1.112356980422e-001  
  3.762863574889e-006  ,1.531771600145e+000  ,1.083041865735e-001  
  3.772863744166e-006  ,1.535670972283e+000  ,1.054658579703e-001  
  3.782863913444e-006  ,1.539431819078e+000  ,1.027210946026e-001  
